Band,Ort Grimm,Ort XY,Y,X,Jahr eigene,Jahr,Region eigene,Region Grimm,Wein,Haus,Unnamed: 11,X_num,Y_num,year_num,interval,Wein_score,Wein_binary,Haus_score,Haus_binary
1.0,Nidda,,"50,412778","9,009167",NN,NN,MDT,MDT,ei,,,9.009167,50.412778,,,1.0,1.0,,
1.0,Niederdreiss,,"50,59511","7,6286",1622,1622,WMD,MDT,ei,au,,7.6286,50.59511,1622.0,1600-1649,1.0,1.0,1.0,1.0
3.0,Niederernst,,"50,144722","7,225278",1584,1584,WMD,Moselfränkisch,ei,,,7.225278,50.144722,1584.0,1550-1599,1.0,1.0,,
3.0,Niederernst (Mosel),,"50,144722","7,225278",1584,1584,WMD,WMD,ei,,,7.225278,50.144722,1584.0,1550-1599,1.0,1.0,,
2.0,Niederfell (Mosel),,"50,290556","7,463056",NN,NN,WMD,WMD,ei,,,7.463056,50.290556,,,1.0,1.0,,
2.0,Niedermendig,Mendig,"50,374444","7,280833",1563,1563,WMD,WMD,ei,,,7.280833,50.374444,1563.0,1550-1599,1.0,1.0,,
2.0,Niederprüm,,"50,19606","6,41225",1576,1576,WMD,WMD,ei,au,,6.41225,50.19606,1576.0,1550-1599,1.0,1.0,1.0,1.0
1.0,Niedersteinheim,Steinheim,"50,106389","8,913611",1430,1430,MDT,MDT,ei,,,8.913611,50.106389,1430.0,1400-1449,1.0,1.0,,
2.0,Niederuflingen (Mosel),,"50,059722","6,889722",1632,1632,WMD,WMD,ei,,,6.889722,50.059722,1632.0,1600-1649,1.0,1.0,,
2.0,Niederweis,,"49,870556","6,4675",1497,1497,WMD,WMD,ei,,,6.4675,49.870556,1497.0,1450-1499,1.0,1.0,,
6.0,Nohn Eifel,,"50,330278","6,786667",1586,1586,WMD,WMD,ei,,,6.786667,50.330278,1586.0,1550-1599,1.0,1.0,,
2.0,Numagen,Neumagen (Mosel),"49,85951","6,89762",NN,NN,WMD,WMD,ei,,,6.89762,49.85951,,,1.0,1.0,,
3.0,Nussdorf,,"48,26","16,36",1450,1450,OOD,Österreich,ei,,,16.36,48.26,1450.0,1450-1499,1.0,1.0,,
5.0,Obercassel Beuel (Bonn gegenüber),,,,NN,NN,WMD,WMD,ei,au,,,,,,1.0,1.0,1.0,1.0
2.0,Oberdomphan,Oberdonven (Flaxweiler),"49,65029","6,39955",1542,1542,WMD,WMD,ei,,,6.39955,49.65029,1542.0,1500-1549,1.0,1.0,,
3.0,Obergundershausen,,"50,15","7,49",1771,Abschrift 1771,WMD,WMD,ei,au,,7.49,50.15,1771.0,1750-1799,1.0,1.0,1.0,1.0
6.0,Obermendig (bei Mendig),,,,1452,1452,WMD,WMD,ei,,,,,1452.0,1450-1499,1.0,1.0,,
3.0,Obernaula,Oberaula,"50,858056","9,470833",1462,1462,MDT,Hessen,ei,,,9.470833,50.858056,1462.0,1450-1499,1.0,1.0,,
3.0,Oberwesseling (bei Bonn),,"50,823889","6,979722",1573,1573,WMD,WMD,ei,,,6.979722,50.823889,1573.0,1550-1599,1.0,1.0,,
5.0,Odern (im St. Amarinthal),,,,NN,Abschrift 16. Jh.,Elsass,Elsass,ei,au,,,,1550.0,1550-1599,1.0,1.0,1.0,1.0
3.0,Offenthal-Dreieich,,"50,02","8,7",NN,NN,MDT,Hessen,ei,,,8.7,50.02,,,1.0,1.0,,
4.0,Ollheim (zwischen Bonn und Euskirchen),,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
4.0,Oppenau,,"48,47361111","8,159444444",1450,15. Jh.,WOD,Schwaben,ei,au,,8.159444444,48.47361111,1450.0,1450-1499,1.0,1.0,1.0,1.0
3.0,Orenofen (an der Kill),,"49,897028","6,652581",1550,1550,WMD,WMD,ei,,,6.652581,49.897028,1550.0,1550-1599,1.0,1.0,,
2.0,Orschholz (Saar),,"49,504722","6,523611",1560,1560,WMD,WMD,ei,,,6.523611,49.504722,1560.0,1550-1599,1.0,1.0,,
2.0,Orschholz (Saar),,"49,504722","6,523611",1560,1560,WMD,WMD,ei,,,6.523611,49.504722,1560.0,1550-1599,1.0,1.0,,
2.0,Osann (Mosel),,"49,921667","6,955278",1595,1595,WMD,WMD,ei,,,6.955278,49.921667,1595.0,1550-1599,1.0,1.0,,
2.0,Osann (Mosel),,"49,921667","6,955278",1608,1608,WMD,WMD,ei,,,6.955278,49.921667,1608.0,1600-1649,1.0,1.0,,
1.0,Otterberg (bei Kaiserslautern),,"49,504444","7,771111",1550,16. Jh.,WMD,WMD,ei,,,7.771111,49.504444,1550.0,1550-1599,1.0,1.0,,
3.0,Ötting,Etting,"48,805556","11,404444",1577,1577,OOD,Baiern,ei,,,11.404444,48.805556,1577.0,1550-1599,1.0,1.0,,
2.0,Palzel und Dilmar,,"49,566111","6,371944",NN,NN,WMD,WMD,ei,,,6.371944,49.566111,,,1.0,1.0,,
3.0,Patzmannsdorf,,"48,63","16,27",1460,1460,OOD,Österreich,ei,au,,16.27,48.63,1460.0,1450-1499,1.0,1.0,1.0,1.0
3.0,Peitigau,,"47,8","9,79",1435,1435,OOD,Baiern,ei,,,9.79,47.8,1435.0,1400-1449,1.0,1.0,,
2.0,Pellingen,,"49,67472222","6,671111111",1545,1545,WMD,WMD,ei,,,6.671111111,49.67472222,1545.0,1500-1549,1.0,1.0,,
2.0,Pellingen,,"49,67472222","6,671111111",NN,NN,WMD,WMD,ei,,,6.671111111,49.67472222,,,1.0,1.0,,
2.0,Perl,Perl (Mosel) ,"49,473611","6,385",1468,1468,WMD,WMD,ei,,,6.385,49.473611,1468.0,1450-1499,1.0,1.0,,
2.0,Petermarkt,Dagstuhl,"49,528774","6,891947",1623,1623,WMD,WMD,ei,,,6.891947,49.528774,1623.0,1600-1649,1.0,1.0,,
3.0,Peterslahr,,"50,6125","7,480556",1579,1579,WMD,WMD,ei,,,7.480556,50.6125,1579.0,1550-1599,1.0,1.0,,
4.0,Pfaffenschwabenheim Rheinhessen,,,,1601,1601,WMD,WMD,ei,,,,,1601.0,1600-1649,1.0,1.0,,
6.0,Pfeffers Mannzucht-Rodel bei St Gallen,,"47,42356","9,37749",1523,1523,CH,CH,ei,u_au,,9.37749,47.42356,1523.0,1500-1549,1.0,1.0,0.5,
5.0,Pfettisheim,,,,1340,1340,Elsass,Elsass,ei,,,,,1340.0,1300-1349,1.0,1.0,,
6.0,Pfloxbach,,,,1537,1537,MDT,Franken,ei,,,,,1537.0,1500-1549,1.0,1.0,,
2.0,Piesport (Mosel),,"49,883056","6,916667",1575,1575,WMD,WMD,ei,au,,6.916667,49.883056,1575.0,1550-1599,1.0,1.0,1.0,1.0
2.0,Pluwig,,"49,690556","6,71",1542,1542,WMD,WMD,ei,au,,6.71,49.690556,1542.0,1500-1549,1.0,1.0,1.0,1.0
2.0,Pommern (Mosel),,"50,171111","7,273889",1606,1606,WMD,WMD,ei,,,7.273889,50.171111,1606.0,1600-1649,1.0,1.0,,
2.0,Praunweiler,Braunweiler,"49,866667","7,745",NN,NN,WMD,WMD,ei,au,,7.745,49.866667,,,1.0,1.0,1.0,1.0
5.0,Printzheim,,,,NN,NN,Elsass,Elsass,ei,,,,,,,1.0,1.0,,
2.0,Pronzfeld (Prüm),,"50,160556","6,341389",1476,1476,WMD,WMD,ei,u_au,,6.341389,50.160556,1476.0,1450-1499,1.0,1.0,0.5,
3.0,Prüm,,"50,208056","6,424444",1639,vor 1640,WMD,WMD,ei,au,,6.424444,50.208056,1639.0,1600-1649,1.0,1.0,1.0,1.0
2.0,Pünderich ,,"50,041389","7,132222",NN,NN,WMD,WMD,ei,,,7.132222,50.041389,,,1.0,1.0,,
5.0,Queichhambach (bei Anweiler und Landau),,,,1382,1382,WMD,WMD,ei,,,,,1382.0,1350-1399,1.0,1.0,,
3.0,Raitenbuch (bei Weisenburg),,"49,014722","11,126389",NN,NN,OOD,Baiern,ei,,,11.126389,49.014722,,,1.0,1.0,,
2.0,Ranspach (Saar),Bliesransbach,"49,165136","7,087921",1532,1532,WMD,WMD,ei,,,7.087921,49.165136,1532.0,1500-1549,1.0,1.0,,
2.0,Ravengirsburg bei Simmern Hundsrück,,"49,936944","7,478056",1509,1509 Abschrift 1600,WMD,WMD,ei,,,7.478056,49.936944,1509.0,1500-1549,1.0,1.0,,
6.0,Ravengirsburg bei Simmern Hundsrück,,"49,936944","7,478056",NN,NN,WMD,WMD,ei,,,7.478056,49.936944,,,1.0,1.0,,
2.0,Rech,bei Metloch,"49,448611","6,61",1529,1529,WMD,WMD,ei,,,6.61,49.448611,1529.0,1500-1549,1.0,1.0,,
5.0,Reichartshausen,,"49,35694444","8,944444444",1561,1561,MDT,Baden,ei,,,8.944444444,49.35694444,1561.0,1550-1599,1.0,1.0,,
4.0,Reiningen,,"47,750556","7,231389",1581,1581,Elsass,Elsass,ei,,,7.231389,47.750556,1581.0,1550-1599,1.0,1.0,,
2.0,Rhaunen,,"49,864722","7,343056",NN,NN,WMD,WMD,ei,,,7.343056,49.864722,,,1.0,1.0,,
1.0,Rheinau bei Schaffhausen,,"47,64416","8,60398",NN,NN,CH,CH,ei,,,8.60398,47.64416,,,1.0,1.0,,
6.0,Rhense Hundsrück,,"50,280489","7,618111",NN,NN,WMD,WMD,ei,,,7.618111,50.280489,,,1.0,1.0,,
3.0,Ried,Harheimer Ried,"50,1834","8,7027",1708,1708,MDT,Hessen,ei,,,8.7027,50.1834,1708.0,1700-1749,1.0,1.0,,
3.0,Rietberg,,"51,8081","8,42766",1697,1697,NDT,Westfalen,ei,,,8.42766,51.8081,1697.0,1650-1699,1.0,1.0,,
2.0,Riol und Velle (Mosel),,"49,793333","6,791389",1537,1537,WMD,WMD,ei,au,,6.791389,49.793333,1537.0,1500-1549,1.0,1.0,1.0,1.0
2.0,Rissenthal (Saar),,"49,466667","6,754444",1620,1620,WMD,WMD,ei,,,6.754444,49.466667,1620.0,1600-1649,1.0,1.0,,
2.0,Röber (Mosel),,"49,75027","6,74288",NN,NN,WMD,WMD,ei,,,6.74288,49.75027,,,1.0,1.0,,
5.0,Rodenbach (bei Hanau),,,,1565,1565,MDT,Hessen,ei,,,,,1565.0,1550-1599,1.0,1.0,,
5.0,Rodheim,,,,1454,1454,MDT,Hessen,ei,au,,,,1454.0,1450-1499,1.0,1.0,1.0,1.0
5.0,Romanswiller,,"48,64527778","7,406944444",1344,1344,Elsass,Elsass,ei,,,7.406944444,48.64527778,1344.0,1300-1349,1.0,1.0,,
5.0,Romanswiller,,"48,64527778","7,406944444",1589,1589,Elsass,Elsass,ei,au,,7.406944444,48.64527778,1589.0,1550-1599,1.0,1.0,1.0,1.0
6.0,Rotweil,,"48,168056","8,624722",1574,1574,WOD,Schwaben,ei,,,8.624722,48.168056,1574.0,1550-1599,1.0,1.0,,
1.0,Rotzenhain ,Rotenhain,"50,600833","7,8825",1537,1537,MDT,MDT,ei,au,,7.8825,50.600833,1537.0,1500-1549,1.0,1.0,1.0,1.0
2.0,Saarbrücken,,"49,23265","6,99619",1557,1557,WMD,WMD,ei,,,6.99619,49.23265,1557.0,1550-1599,1.0,1.0,,
5.0,Saint Jean des Choux,,,,1413,1413,Elsass,Elsass,ei,au,,,,1413.0,1400-1449,1.0,1.0,1.0,1.0
3.0,Sal,Remigiusberg,"49,521567","7,438881",1487,1487,WMD,WMD,ei,,,7.438881,49.521567,1487.0,1450-1499,1.0,1.0,,
2.0,Salmenror (Esch),,"49,927778","6,848333",1561,1561,WMD,WMD,ei,,,6.848333,49.927778,1561.0,1550-1599,1.0,1.0,,
3.0,Salzschlirf,,"50,62","9,51",1748,1748,MDT,Hessen,ei,,,9.51,50.62,1748.0,1700-1749,1.0,1.0,,
2.0,Sanct Mattheis bei Trier,,"49,738056","6,631944",1604,1604,WMD,WMD,ei,,,6.631944,49.738056,1604.0,1600-1649,1.0,1.0,,
1.0,Sandhofen am Rhein bei Mannheim,,"49,544695","8,443245",1527,1527,WMD,WMD,ei,au,,8.443245,49.544695,1527.0,1500-1549,1.0,1.0,1.0,1.0
1.0,Saspach Sasbach,,"48,638333","8,091667",NN,NN,WOD,Schwarzwald,ei,,,8.091667,48.638333,,,1.0,1.0,,
5.0,Schaffhausen,Schaffhouse-près-Seltz,,,1507,1507,Elsass,Elsass,ei,,,,,1507.0,1500-1549,1.0,1.0,,
2.0,Scheidweiler (Mosel),Kloster Springiersbach,"50,02522","7,069454",1506,1506,WMD,WMD,ei,au,,7.069454,50.02522,1506.0,1500-1549,1.0,1.0,1.0,1.0
1.0,Scherwiller,,"48,2875","7,417778",NN,NN,Elsass,Elsass,ei,au,,7.417778,48.2875,,,1.0,1.0,1.0,1.0
5.0,Schiersfeld,,"49,69429167","7,763863889",1359,1359,WMD,WMD,ei,au,,7.763863889,49.69429167,1359.0,1350-1399,1.0,1.0,1.0,1.0
5.0,Schifferstadt,,"49,38611111","8,376111111",1501,1501,WMD,WMD,ei,,,8.376111111,49.38611111,1501.0,1500-1549,1.0,1.0,,
3.0,Schlanders am Etsch,,"46,633333","10,766667",1400,1400,OOD,Tirol,ei,au,,10.766667,46.633333,1400.0,1400-1449,1.0,1.0,1.0,1.0
2.0,Schleich (Mosel),,"49,813056","6,841111",1508,1508,WMD,WMD,ei,,,6.841111,49.813056,1508.0,1500-1549,1.0,1.0,,
2.0,Schöneck (Prüm),,"50,1575","6,465278",NN,NN,WMD,WMD,ei,au,,6.465278,50.1575,,,1.0,1.0,1.0,1.0
3.0,Schönfeld,Schernfeld,"48,9","11,1",NN,NN,OOD,Baiern,ei,au,,11.1,48.9,,,1.0,1.0,1.0,1.0
3.0,Schonterfeld Michaelau,Michelau in Oberfranken,"50,166667","11,116667",1469,1469,MDT,Franken,ei,,,11.116667,50.166667,1469.0,1450-1499,1.0,1.0,,
3.0,Schwalheim,,"50,356158","8,763764",1779,1779,MDT,Hessen,ei,au,,8.763764,50.356158,1779.0,1750-1799,1.0,1.0,1.0,1.0
4.0,Schwarzenrheindorf (gegenüber Bonn),,,,1564,1564,WMD,WMD,ei,,,,,1564.0,1550-1599,1.0,1.0,,
2.0,Schweich (Prüm),,"49,819561","6,752217",1517,1517,WMD,WMD,ei,au,,6.752217,49.819561,1517.0,1500-1549,1.0,1.0,1.0,1.0
5.0,Schwengenheim (bei Lingenfeld),,,,NN,NN,WMD,WMD,ei,au,,,,,,1.0,1.0,1.0,1.0
6.0,Sechtem (bei Bonn und Brühl),,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
2.0,Selrich bei Prüm,,"50,229722","6,365833",NN,NN,WMD,WMD,ei,,,6.365833,50.229722,,,1.0,1.0,,
2.0,Senheim (Mosel),,"50,085556","7,213056",1482,1482,WMD,WMD,ei,,,7.213056,50.085556,1482.0,1450-1499,1.0,1.0,,
2.0,Senheim (Mosel),,"50,085556","7,213056",1482,1482,WMD,WMD,ei,,,7.213056,50.085556,1482.0,1450-1499,1.0,1.0,,
5.0,Sesselsheim,,,,1529,1529,Elsass,Elsass,ei,,,,,1529.0,1500-1549,1.0,1.0,,
3.0,Sickte,,"52,215556","10,637778",1571,1571,NDT,Niedersachsen,ei,au,,10.637778,52.215556,1571.0,1550-1599,1.0,1.0,1.0,1.0
4.0,Siffersheim (Rheinhessen),,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
2.0,Sinzenich,Sinzig,"50,66","6,648056",1650,17.Jh.,WMD,WMD,ei,au,,6.648056,50.66,1650.0,1650-1699,1.0,1.0,1.0,1.0
4.0,Soden Weistumb Soden am Sulzbach,,"49,926722","9,2162",1634,1634,MDT,MDT,ei,au,,9.2162,49.926722,1634.0,1600-1649,1.0,1.0,1.0,1.0
2.0,Spang (Eifel),,"49,986389","6,680556",1518,1518,WMD,WMD,ei,,,6.680556,49.986389,1518.0,1500-1549,1.0,1.0,,
5.0,Spesbach,,,,1570,1570,WMD,WMD,ei,,,,,1570.0,1550-1599,1.0,1.0,,
5.0,Sprendlingen (zw. Frankfurt und Darmstadt),,,,1579,1579,MDT,Hessen,ei,au,,,,1579.0,1550-1599,1.0,1.0,1.0,1.0
6.0,St. Goar,,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
4.0,St. Lükart,,"47,596667","7,222222",1772,1772,Elsass,Elsass,ei,,,7.222222,47.596667,1772.0,1750-1799,1.0,1.0,,
1.0,Steimel,,"50,617778","7,627778",1670,1670,WMD,MDT,ei,,,7.627778,50.617778,1670.0,1650-1699,1.0,1.0,,
2.0,Steinecken,Schönecken,"50,1575","6,465278",1506,1506,WMD,WMD,ei,,,6.465278,50.1575,1506.0,1500-1549,1.0,1.0,,
6.0,Steinfeld Rotfels,Steinfeld (Unterfranken),"49,95","9,666667",1494,1494,MDT,Franken,ei,,,9.666667,49.95,1494.0,1450-1499,1.0,1.0,,
1.0,Strassheim,Straßenheim (bei Mannheim),"49,51296","8,576583",1484,1484,MDT,MDT,ei,,,8.576583,49.51296,1484.0,1450-1499,1.0,1.0,,
1.0,Strassheim,?,"49,51296","8,576583",1533,1533,WMD,Schwarzwald,ei,,,8.576583,49.51296,1533.0,1500-1549,1.0,1.0,,
6.0,Struth bei Kirn,Kirn,"49,786667","7,4575",1565,1565,WMD,MDT,ei,,,7.4575,49.786667,1565.0,1550-1599,1.0,1.0,,
3.0,Stumm,,"47,29","11,89",1450,15. Jh.,OOD,Tirol,ei,au,,11.89,47.29,1450.0,1450-1499,1.0,1.0,1.0,1.0
4.0,Sulzbach,Soppe-le-Bas,,,1507,1507,Elsass,Elsass,ei,,,,,1507.0,1500-1549,1.0,1.0,,
1.0,Sulzbach,Sulzbach (Taunus) ,"50,133056","8,528889",1408,1408,MDT,MDT,ei,,,8.528889,50.133056,1408.0,1400-1449,1.0,1.0,,
5.0,Sulze,,"47,885833","7,229167",1574,1574,Elsass,Elsass,ei,,,7.229167,47.885833,1574.0,1550-1599,1.0,1.0,,
2.0,Taben (Saar),,"49,548444","6,590861",1486,1486,WMD,WMD,ei,,,6.590861,49.548444,1486.0,1450-1499,1.0,1.0,,
4.0,Tägerwylen,,"47,655558","9,131383",1447,1447,CH,CH,ei,au,,9.131383,47.655558,1447.0,1400-1449,1.0,1.0,1.0,1.0
2.0,Temmels,,"49,69","6,462778",1594,1594,WMD,WMD,ei,,,6.462778,49.69,1594.0,1550-1599,1.0,1.0,,
6.0,Theilheim (bei Würzburg),,,,1473,1473,MDT,Franken,ei,,,,,1473.0,1450-1499,1.0,1.0,,
6.0,Theres am Main (bei Schweinfurt),,,,NN,NN,MDT,Franken,ei,,,,,,,1.0,1.0,,
3.0,Tholey,,"49,48","7,04",1450,1450,WMD,Moselfränkisch,ei,,,7.04,49.48,1450.0,1450-1499,1.0,1.0,,
3.0,Tholey,,"49,48","7,04",1587,1587,WMD,WMD,ei,,,7.04,49.48,1587.0,1550-1599,1.0,1.0,,
3.0,Tollnstein,Dollnstein,"48,866667","11,066667",1412,1412,OOD,Baiern,ei,,,11.066667,48.866667,1412.0,1400-1449,1.0,1.0,,
1.0,Trebur,,"49,924164","8,409609",NN,NN,MDT,MDT,ei,,,8.409609,49.924164,,,1.0,1.0,,
4.0,Treyssen,,,,1526,1526,WMD,WMD,ei,,,,,1526.0,1500-1549,1.0,1.0,,
2.0,Trier,,"49,7596","6,6439",1680,1680,WMD,WMD,ei,,,6.6439,49.7596,1680.0,1650-1699,1.0,1.0,,
2.0,Trier,,"49,7596","6,6439",1550,16. Jh.,WMD,WMD,ei,,,6.6439,49.7596,1550.0,1550-1599,1.0,1.0,,
2.0,Trittenheim,,"49,825833","6,900556",1532,1532,WMD,WMD,ei,,,6.900556,49.825833,1532.0,1500-1549,1.0,1.0,,
2.0,Trittenheim,,"49,825833","6,900556",NN,NN,WMD,WMD,ei,,,6.900556,49.825833,,,1.0,1.0,,
1.0,Twann am Bielersee,,"47,0947","7,1562",1426,1426,CH,CH,ei,,,7.1562,47.0947,1426.0,1400-1449,1.0,1.0,,
6.0,Ulflingen bei Clervau/Clerf,,"50,121536","6,000414",1575,1575,WMD,WMD,ei,,,6.000414,50.121536,1575.0,1550-1599,1.0,1.0,,
3.0,Umhausen Ötzthal,,"47,139722","10,9275",NN,NN,OOD,Tirol,ei,,,10.9275,47.139722,,,1.0,1.0,,
5.0,Urbeisthal (bei Hachinette),,,,1536,1536,Elsass,Elsass,ei,u_au,,,,1536.0,1500-1549,1.0,1.0,0.5,
2.0,Urmersbach (Mosel),,"50,2575","7,131944",1573,1573 Abschrift 1630,WMD,WMD,ei,,,7.131944,50.2575,1573.0,1550-1599,1.0,1.0,,
2.0,Ursfeld (Eifel),,"50,255556","7,013889",1559,1559,WMD,WMD,ei,,,7.013889,50.255556,1559.0,1550-1599,1.0,1.0,,
2.0,Ürzig (Mosel),,"49,982222","7,005278",1568,1568,WMD,WMD,ei,au,,7.005278,49.982222,1568.0,1550-1599,1.0,1.0,1.0,1.0
2.0,Ürzig (Mosel),,"49,982222","7,005278",1686,1686,WMD,WMD,ei,,,7.005278,49.982222,1686.0,1650-1699,1.0,1.0,,
2.0,Valwig (zwischen Bruttig und Cochem),,"50,143056","7,210278",1598,1598,WMD,WMD,ei,,,7.210278,50.143056,1598.0,1550-1599,1.0,1.0,,
4.0,Virnheim,,,,1562,1562-1568,MDT,MDT,ei,au,,,,1562.0,1550-1599,1.0,1.0,1.0,1.0
1.0,Wagenhausen (bei Stein am Rhein),,"47,659633","8,848489",1491,1491,CH,CH,ei,au,,8.848489,47.659633,1491.0,1450-1499,1.0,1.0,1.0,1.0
1.0,Waldolvisheim,Wittelsheim,"47,805278","7,2375",1612,1612,Elsass,Elsass,ei,,,7.2375,47.805278,1612.0,1600-1649,1.0,1.0,,
5.0,Wallhaben (bei Landstuhl),,,,1585,1585,WMD,WMD,ei,,,,,1585.0,1550-1599,1.0,1.0,,
1.0,Walmenach (bei Goarshansen),,"50,165833","7,813056",NN,NN,MDT,MDT,ei,,,7.813056,50.165833,,,1.0,1.0,,
2.0,Walmersheim (Mosel/Eifel),,"50,203889","6,529444",NN,NN,WMD,WMD,ei,au,,6.529444,50.203889,,,1.0,1.0,1.0,1.0
2.0,Walmünster (Saar),,"49,2428","6,5081",1497,1497,WMD,WMD,ei,,,6.5081,49.2428,1497.0,1450-1499,1.0,1.0,,
5.0,Waltorf Jetzt Bosselshausen,Bosselshausen,49,"7,5111",1538,1538,Elsass,Elsass,ei,,,7.5111,49.0,1538.0,1500-1549,1.0,1.0,,
5.0,Wangen (Elsass),,,,NN,NN,Elsass,Elsass,ei,,,,,,,1.0,1.0,,
3.0,Wartenstein,,"47,916667","16,333333",NN,NN,OOD,Österreich,ei,,,16.333333,47.916667,,,1.0,1.0,,
5.0,Wasselnheim Brechlingen,,"48,6375","7,448333333",1529,1529,Elsass,Elsass,ei,u_au,,7.448333333,48.6375,1529.0,1500-1549,1.0,1.0,0.5,
2.0,Wavern Hamm (Saar),Wawern (Saar),"49,653333","6,55",1561,1561,WMD,WMD,ei,,,6.55,49.653333,1561.0,1550-1599,1.0,1.0,,
5.0,Webenheim Minbach (bei Blieskastel),,,,1476,1476,WMD,WMD,ei,,,,,1476.0,1450-1499,1.0,1.0,,
6.0,Webern bei Lindenfels Odenwald,,"49,753611","8,755556",1566,1566,MDT,MDT,ei,,,8.755556,49.753611,1566.0,1550-1599,1.0,1.0,,
2.0,Weidelbach ,Altweidelbach,"49,995189","7,566375",NN,NN,WMD,WMD,ei,,,7.566375,49.995189,,,1.0,1.0,,
4.0,Weidenhahn,,,,1578,1578,WMD,WMD,ei,au,,,,1578.0,1550-1599,1.0,1.0,1.0,1.0
5.0,Weidenthal (bei Kaiserslautern und Neustadt),,,,1448,1448,WMD,WMD,ei,au,,,,1448.0,1400-1449,1.0,1.0,1.0,1.0
2.0,Weier (bei Zingsheim),,"50,53779","6,651492",NN,NN,WMD,WMD,ei,au,,6.651492,50.53779,,,1.0,1.0,1.0,1.0
6.0,Weiler zwischen Lindau und Immenstadt,,"47,583333","9,933333",1532,1532,OOD,Schwaben,ei,,,9.933333,47.583333,1532.0,1500-1549,1.0,1.0,,
2.0,Weilerswist bei Lechenich,,"50,7525","6,837778",NN,NN,WMD,WMD,ei,au,,6.837778,50.7525,,,1.0,1.0,1.0,1.0
1.0,Wellhausen im Thurgau,,"47,574","8,946",NN,NN,CH,CH,ei,au,,8.946,47.574,,,1.0,1.0,1.0,1.0
6.0,Welschbillich (bei Trier),,,,1585,1585,WMD,WMD,ei,,,,,1585.0,1550-1599,1.0,1.0,,
6.0,Wendelsheim (bei Alzey),,,,1526,1526,WMD,WMD,ei,,,,,1526.0,1500-1549,1.0,1.0,,
6.0,Wenigen-Umstadt,,,,1530,1530,MDT,MDT,ei,,,,,1530.0,1500-1549,1.0,1.0,,
3.0,Wetterau,,"50,333333","8,752431",1611,1611,MDT,Hessen,ei,au,,8.752431,50.333333,1611.0,1600-1649,1.0,1.0,1.0,1.0
2.0,Wildenburg (Eifel),,"50,461971","6,494089",1650,17.Jh.,WMD,WMD,ei,,,6.494089,50.461971,1650.0,1650-1699,1.0,1.0,,
3.0,Wildenschönau,,"48,55","12,57",1440,1440,OOD,Baiern,ei,,,12.57,48.55,1440.0,1400-1449,1.0,1.0,,
3.0,Wimberg,,"48,28","15,06",1566,vor 1567,OOD,Baiern,ei,,,15.06,48.28,1566.0,1550-1599,1.0,1.0,,
1.0,Winden,,"50,339722","7,8325",1658,1658,MDT,MDT,ei,,,7.8325,50.339722,1658.0,1650-1699,1.0,1.0,,
6.0,Winhering bei Neuötting,,"48,266667","12,65",1402,zwischen 1402 und 1450,OOD,Baiern,ei,,,12.65,48.266667,1402.0,1400-1449,1.0,1.0,,
3.0,Winnerod,,"50,607778","8,863889",1561,1561,MDT,Hessen,ei,,,8.863889,50.607778,1561.0,1550-1599,1.0,1.0,,
1.0,Winterrauch (am Neckar),Strümpfelbronn,"49,464194","9,078167",1507,1507,MDT,Schwarzwald,ei,,,9.078167,49.464194,1507.0,1500-1549,1.0,1.0,,
2.0,Wirf (Eifel),Wirft,"50,374722","6,856111",1565,1565,WMD,WMD,ei,,,6.856111,50.374722,1565.0,1550-1599,1.0,1.0,,
2.0,Wirf (Eifel),Wirft,"50,374722","6,856111",1565,1565,WMD,WMD,ei,,,6.856111,50.374722,1565.0,1550-1599,1.0,1.0,,
3.0,Wirzburg,Würzburg,"49,79441","9,92937",1350,Mitte 14. Jh. ,MDT,Franken,ei,,,9.92937,49.79441,1350.0,1350-1399,1.0,1.0,,
3.0,Wising (bei Angath),,"47,51","12,06",NN,NN,OOD,Tirol,ei,,,12.06,47.51,,,1.0,1.0,,
4.0,Witzenheim,,,,1566,1566-1652,Elsass,Elsass,ei,,,,,1566.0,1550-1599,1.0,1.0,,
1.0,Wolksheim,Wolxheim,"48,568611","7,513333",NN,NN,Elsass,Elsass,ei,au,,7.513333,48.568611,,,1.0,1.0,1.0,1.0
4.0,Wörrstadt (bei Alzey),,,,1350,14. Jh.,WMD,WMD,ei,,,,,1350.0,1350-1399,1.0,1.0,,
2.0,Wulferscheid (Mosel),,"49,978563","7,103908",1507,1507,WMD,WMD,ei,,,7.103908,49.978563,1507.0,1500-1549,1.0,1.0,,
2.0,Zedingen,Zetting,"49,080556","7,130278",1534,1534,WMD,WMD,ei,,,7.130278,49.080556,1534.0,1500-1549,1.0,1.0,,
4.0,Zillisheim,,"47,69527778","7,295555556",1594,1594,Elsass,Elsass,ei,,,7.295555556,47.69527778,1594.0,1550-1599,1.0,1.0,,
6.0,Zilschlacht,,"47,5233","9,2604",1576,1576,CH,CH,ei,u_au,,9.2604,47.5233,1576.0,1550-1599,1.0,1.0,0.5,
6.0,Zilshausen (bei Caszellaun),,,,NN,NN,WMD,WMD,ei,,,,,,,1.0,1.0,,
